stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"23154","23154","Creswick St/Dundas Pl","-37.47863086","143.79717745","","","0","Level 0",""
"23155","23155","Clarke St/Creswick St","-37.47720149","143.79895694","","","0","Level 0",""
"23156","23156","Lyons St/Clarke St","-37.47631222","143.80271436","","","0","Level 0",""
"23157","23157","Kennedys Rd/Raglan St","-37.47722124","143.80633856","","","0","Level 0",""
"23158","23158","Sharpes Rd/Raglan St","-37.48160454","143.80350618","","","0","Level 0",""
"23159","23159","Miners Rest SC/Raglan St","-37.48375968","143.80290548","","","0","Level 0",""
"23160","23160","Cummins Rd/Howe St","-37.49162676","143.80528367","","","0","Level 0",""
"23161","23161","McArthur Park Bvd/Howe St","-37.50256060","143.80578997","","","0","Level 0",""
"23162","23162","Modestino Pl/Learmonth Rd","-37.51468708","143.80375698","","","0","Level 0",""
"23163","23163","Waltham Dr/Learmonth Rd","-37.52085109","143.80612950","","","0","Level 0",""
"23164","23164","Azalea Ave/Learmonth Rd","-37.52741545","143.81198103","","","0","Level 0",""
"23165","23165","Yew St/Learmonth Rd","-37.53255078","143.81663851","","","0","Level 0",""
"23166","23166","VicRoads/Learmonth Rd","-37.53509748","143.81886088","","","0","Level 0",""
"23167","23167","Waldemar St/Gillies St N","-37.52423403","143.82497899","","","0","Level 0",""
"23170","23170","Pauls Cres/Dowling St","-37.53156433","143.84195540","","","0","Level 0",""
"23179","23179","Havelock St/Neill St","-37.42952951","143.38154390","","","0","Level 0",""
"23193","23193","Green St/Powlett St","-37.30666248","144.95032933","","","0","Level 0",""
"23194","23194","Willowmavin Estate/Kilmore - Lancefield Rd","-37.29486908","144.94224532","","","0","Level 0",""
"23195","23195","Andrew St/Union St","-37.29049191","144.95227979","","","0","Level 0",""
"23197","23197","Wellington Square SC/Queen St","-37.41298951","144.97801947","","","0","Level 0",""
"23202","23202","Aquamoves/Tom Collins Dr","-36.38602739","145.39444472","","","0","Level 0",""
"23253","23253","Australia Post/Mollison St","-37.24780525","144.45343469","","","0","Level 0",""
"23254","23254","Roderick St/High St","-37.13832896","144.34820698","","","0","Level 0",""
"23255","23255","Elphinstone Hotel/14 Wright St","-37.10329196","144.33255334","","","0","Level 0",""
"23256","23256","Pitman St/Main Rd","-37.08133628","144.26674917","","","0","Level 0",""
"23259","23259","Princes Hwy/Regent St","-38.38052763","142.22891379","","","0","Level 0",""
"23273","23273","Pacific Dr/Horseshoe Bend Rd","-38.31144155","144.33927136","","","0","Level 0",""
"23275","23275","Ocean Grove Park/Draper St","-38.26438122","144.52398051","","","0","Level 0",""
"23324","23324","Milk Bar/Wangaratta - Whitfield Rd","-36.57578503","146.37887586","","","0","Level 0",""
"23325","23325","Edi Cheshunt Rd/Wangaratta - Whitfield Rd","-36.64775822","146.42154887","","","0","Level 0",""
"23326","23326","King Valley Primary School/Wangaratta - Whitfield Rd","-36.70100349","146.41680643","","","0","Level 0",""
"23327","23327","Valley View Dr/Wangaratta - Whitfield Rd","-36.76441977","146.41453389","","","0","Level 0",""
"23328","23328","Edi Cheshunt Rd/King Valley Rd","-36.79926666","146.43048879","","","0","Level 0",""
"23424","23424","Anzac Village Shopping Centre/Anzac Ave","-37.03008703","145.14607405","","","0","Level 0",""
"23425","23425","Anzac Ave/Hume and Hovell Rd","-37.03681467","145.15499462","","","0","Level 0",""
"23426","23426","Smith St/Kitchener Cres","-37.03544730","145.14879932","","","0","Level 0",""
"23427","23427","Grant St/Tehan St","-37.03187167","145.14031971","","","0","Level 0",""
"23428","23428","Seymour Family Clinic/Goulburn St","-37.02651489","145.13897774","","","0","Level 0",""
"23429","23429","Goulburn Ovens TAFE/Wallis St","-37.02310615","145.13484565","","","0","Level 0",""
"23432","23432","Medical Centre/Pozieres Pde","-37.00489123","145.04638737","","","0","Level 0",""
"23433","23433","Ramu Cres/Malaya Rd","-36.99888724","145.03049463","","","0","Level 0",""
"23434","23434","Bridges Barracks/Morobe Rd","-36.98663233","145.03555196","","","0","Level 0",""
"23435","23435","Monash Cl/Alamein Rd","-37.00457421","145.04137217","","","0","Level 0",""
"23442","23442","Princes Hwy/Plantation Rd","-38.06880425","144.37576342","","","0","Level 0",""
"23499","23499","Bukareeyoo North/Barwon Heads-Ocean Grove Rd ","-38.27637250","144.50307843","","","0","Level 0",""
"23501","23501","Bukareeyoo North/Barwon Heads-Ocean Grove Rd ","-38.27694851","144.50262433","","","0","Level 0",""
"23513","23513","Castlemaine Hospital/Cornish St","-37.05458650","144.21241445","","","0","Level 0",""
"23514","23514","Anslow St/High St","-37.35622827","144.52837912","","","0","Level 0",""
"23515","23515","Campbells Creek Post Office/Main Rd","-37.09359859","144.20369552","","","0","Level 0",""
"23534","23534","The Peninsula Hotel/Bellarine Hwy ","-38.17437557","144.40516034","","","0","Level 0",""
"23535","23535","Highcliff St/Bellarine Hwy","-38.17657443","144.41374594","","","0","Level 0",""
"23574","23574","Margaret St/Bluff Rd","-38.18583003","144.71236530","","","0","Level 0",""
"23575","23575","108 Bluff Rd","-38.18888737","144.70926695","","","0","Level 0",""
"23576","23576","Pearl Bay Psge/Mainsail Dr","-38.18782202","144.70823856","","","0","Level 0",""
"23577","23577","Mainsail Dr/Sandbar St","-38.18506564","144.70967210","","","0","Level 0",""
"23578","23578","Clyde Ave/Seachange Way","-38.18383830","144.70819219","","","0","Level 0",""
"23579","23579","Seachange Way/Leviens Rd","-38.17867121","144.70845687","","","0","Level 0",""
"23580","23580","Wilsons Rd/Portarlington Rd","-38.15958363","144.39472963","","","0","Level 0",""
"23581","23581","Walter St/Portarlington Rd","-38.15612964","144.38365814","","","0","Level 0",""
"23583","23583","Essex St/Portarlington Rd","-38.16366413","144.41096125","","","0","Level 0",""
"23584","23584","Coppards Rd/Portarlington Rd","-38.16198393","144.40424184","","","0","Level 0",""
"23585","23585","Darrambal Cres/Kensington Rd","-38.18040965","144.46605164","","","0","Level 0",""
"23587","23587","Wilsons Rd/Portarlington Rd","-38.15886925","144.39339707","","","0","Level 0",""
"23588","23588","Essex St/Portarlington Rd","-38.16336827","144.41102878","","","0","Level 0",""
"23589","23589","Larkins Lane/Portarlington Rd","-38.17110363","144.43214424","","","0","Level 0",""
"23592","23592","First Ave/The Esplanade","-38.16729007","144.71722528","","","0","Level 0",""
"23593","23593","422 The Esplanade","-38.15710762","144.71583110","","","0","Level 0",""
"23594","23594","Dossetor Rd/The Esplanade","-38.15332487","144.71592633","","","0","Level 0",""
"23595","23595","Lewis St/The Esplanade","-38.14423225","144.71543411","","","0","Level 0",""
"23596","23596","248 The Esplanade","-38.12982868","144.70460101","","","0","Level 0",""
"23597","23597","David St/The Esplanade","-38.12875450","144.69990049","","","0","Level 0",""
"23598","23598","Brett Dr/The Esplanade","-38.12691595","144.69758548","","","0","Level 0",""
"23599","23599","Pike St/The Esplanade","-38.12419096","144.69556083","","","0","Level 0",""
"23600","23600","Grassy Point Rd/The Esplanade","-38.11971468","144.69062583","","","0","Level 0",""
"23601","23601","Arlington St/The Esplanade","-38.11868737","144.68787512","","","0","Level 0",""
"23602","23602","Calhoun Rd/The Esplanade","-38.11751797","144.68386293","","","0","Level 0",""
"23603","23603","Sunset Bvd/The Esplanade","-38.11588982","144.67807472","","","0","Level 0",""
"23604","23604","Oxley St/The Esplanade","-38.11529890","144.67371373","","","0","Level 0",""
"2574","2574","Tarrington Lutheran School/Hamilton Hwy","-37.76607378","142.09441073","","","0","Level 0",""
"2624","2624","Camperdown Station/Longmore St ","-38.22886532","143.15066703","","","0","",""
"2627","2627","Colac Station/Gellibrand St ","-38.34256892","143.58640510","","","0","",""
"266","266","Bells Rd/Glenelg Hwy","-37.59661198","143.76895417","","","0","Level 0",""
"27500","27500","The Village Warralily Shopping Centre/Central Bvd ","-38.23077042","144.37111510","","","0","Level 0",""
"27501","27501","The Village Warralily Shopping Centre/Central Bvd ","-38.23062254","144.37094908","","","0","Level 0",""
"27502","27502","Silky Oak Lane/Warralily Bvd","-38.23791311","144.37663833","","","0","Level 0",""
"27503","27503","Silky Oak Lane/Warralily Bvd","-38.23747400","144.37674551","","","0","Level 0",""
"27504","27504","Whalley Rd/Warralily Bvd","-38.23809137","144.37333036","","","0","Level 0",""
"27505","27505","Caitlin Ch/Warralily Bvd","-38.23798946","144.37360821","","","0","Level 0",""
"27506","27506","Mandalay Ave/Warralily Bvd","-38.24046899","144.36845792","","","0","Level 0",""
"27507","27507","Abigail Ct/Warralily Bvd","-38.23997993","144.36914960","","","0","Level 0",""
"27508","27508","Rockingham St/Warralily Bvd","-38.24118189","144.36329116","","","0","Level 0",""
"27509","27509","Kingscliff Ave/Warralily Bvd","-38.24098436","144.36292129","","","0","Level 0",""
"27510","27510","Rutherford Gr/Warralily Bvd","-38.24059016","144.35901695","","","0","Level 0",""
"27511","27511","Rutherford Gr/Warralily Bvd","-38.24046875","144.35922699","","","0","Level 0",""
"27512","27512","Esperance Ave/Warralily Bvd","-38.24013975","144.35462345","","","0","Level 0",""
"27513","27513","Esperance Ave/Warralily Bvd","-38.23997872","144.35467499","","","0","Level 0",""
"27514","27514","Coastside Dr/Warralily Bvd ","-38.23998080","144.34917981","","","0","",""
"27515","27515","Coastside Dr/Warralily Bvd ","-38.23980667","144.34944890","","","0","",""
"27516","27516","Lance Dr/Coastside Dr","-38.24210131","144.34852010","","","0","Level 0",""
"27517","27517","Cassava St/Coastside Dr","-38.24227156","144.34807978","","","0","Level 0",""
"27518","27518","Isle Ave/Coastside Dr","-38.24234230","144.34523246","","","0","Level 0",""
"27519","27519","Isle Ave/Coastside Dr","-38.24224663","144.34538446","","","0","Level 0",""
"27520","27520","Cloudbreak St/Coastside Dr","-38.24209259","144.34136859","","","0","Level 0",""
"27521","27521","Cloudbreak St/Coastside Dr","-38.24201084","144.34173716","","","0","Level 0",""
"27522","27522","Zephyr St/Coastside Dr","-38.24176749","144.33657069","","","0","Level 0",""
"27523","27523","Zephyr St/Coastside Dr","-38.24164249","144.33662095","","","0","Level 0",""
"27524","27524","Sail Ct/Coastside Dr","-38.24148370","144.33478740","","","0","Level 0",""
"27525","27525","Oasis Dr/Unity Dr","-38.22551998","144.33529044","","","0","Level 0",""
"27526","27526","Compass Way/Unity Dr","-38.22532606","144.33548027","","","0","Level 0",""
"27527","27527","Foundation Dr/Unity Dr","-38.22498309","144.32990747","","","0","Level 0",""
"27528","27528","Vega St/Unity Dr","-38.22473569","144.33130999","","","0","Level 0",""
"27529","27529","Unity Dr/Sovereign Dr","-38.22516515","144.32642853","","","0","Level 0",""
"27530","27530","Poa Banyul Community Hub/Unity Dr ","-38.22525303","144.32712205","","","0","Level 0",""
"27531","27531","Roosevelt Rd/Sovereign Dr","-38.22211016","144.32561528","","","0","Level 0",""
"27532","27532","Roosevelt Rd/Sovereign Dr","-38.22160325","144.32590797","","","0","Level 0",""
"27533","27533","Boundary Rd/Sovereign Dr","-38.21769398","144.32595978","","","0","Level 0",""
"27534","27534","Boundary Rd/Sovereign Dr","-38.21870411","144.32600273","","","0","Level 0",""
"27536","27536","Baanip Bvd/Sovereign Dr","-38.21566561","144.32630816","","","0","Level 0",""
"27580","27580","Curlewis Shopping Centre/Greenvale Dr ","-38.16838429","144.54465034","","","0","Level 0",""
"27581","27581","Northsun Rd/Centennial Bvd","-38.17050216","144.54596033","","","0","Level 0",""
"27582","27582","Wisely Ave/Centennial Bvd","-38.17169080","144.55066869","","","0","Level 0",""
"27583","27583","Cole St/Leviens Rd","-38.17877888","144.71027997","","","0","Level 0",""
"27584","27584","Bluff Rd/Leviens Rd","-38.17934288","144.71471438","","","0","Level 0",""
"27640","27640","Gilbert Cres/Henty Hwy","-36.73736205","142.20539523","","","0","Level 0",""
"27641","27641","Mclean Dr/River Rd","-36.73051683","142.20247655","","","0","Level 0",""
"27642","27642","Bolton St/Ocallaghans Pde","-36.72112129","142.20286095","","","0","Level 0",""
"27643","27643","Guide & Scout Hall Reserve/Baillie St","-36.71181089","142.19421304","","","0","Level 0",""
"27644","27644","Horsham Racecourse & Recreation Reserve/Baillie St","-36.71184631","142.18997150","","","0","Level 0",""
"27645","27645","Horsham Racecourse & Recreation Reserve/Baillie St","-36.71169405","142.18999220","","","0","Level 0",""
"27646","27646","Horsham College/High St","-36.71123815","142.18651963","","","0","Level 0",""
"27647","27647","Federation University Melbourne/Baillie St","-36.71185049","142.18540754","","","0","Level 0",""
"27648","27648","Horsham College/Baillie St","-36.71172073","142.18553869","","","0","Level 0",""
"27649","27649","Horsham West & Haven Primary School - West Campus/Hillary St","-36.71648825","142.18029621","","","0","Level 0",""
"27650","27650","Hillary St/Natimuk Rd","-36.71995969","142.18284193","","","0","Level 0",""
"27651","27651","Philip St/Churchill Rd","-36.71871742","142.18463122","","","0","Level 0",""
"27652","27652","Elizabeth St/Churchill Rd","-36.71617640","142.18415258","","","0","Level 0",""
"27653","27653","Dougherty St/Churchill Rd","-36.71343930","142.18283611","","","0","Level 0",""
"27654","27654","Ritchie Ct/Baillie St","-36.71231332","142.18016610","","","0","Level 0",""
"27655","27655","Bennett Rd/Natimuk Rd","-36.71869228","142.18623247","","","0","Level 0",""
"27656","27656","Shopping Square/Wilson St","-36.71656153","142.19365917","","","0","Level 0",""
"27657","27657","Wavell St/Kalkee Rd","-36.70282566","142.20073504","","","0","Level 0",""
"27658","27658","Dudley W.Cornell Park/Kalkee Rd","-36.70319490","142.20095808","","","0","Level 0",""
"27659","27659","Motavu Dr/Kalkee Rd","-36.69925405","142.20171809","","","0","Level 0",""
"27660","27660","Horsham Primary School - Rasmussen Campus/Rasmussen Rd","-36.69688988","142.20360998","","","0","Level 0",""
"27661","27661","Horsham Primary School - Rasmussen Campus/Rasmussen Rd","-36.69700036","142.20344654","","","0","Level 0",""
"27662","27662","Horsham Primary School - Rasmussen Campus/Albert St","-36.69807769","142.20559380","","","0","Level 0",""
"27663","27663","Watts St/Albert St","-36.70132913","142.20493285","","","0","Level 0",""
"27664","27664","Palm Ave/Edith St","-36.70432205","142.21215067","","","0","Level 0",""
"27665","27665","Palm Ave/Edith St","-36.70445949","142.21220923","","","0","Level 0",""
"27666","27666","Knowles St/Pryors Rd","-36.70431321","142.21684874","","","0","Level 0",""
"27667","27667","Knowles St/Pryors Rd","-36.70443852","142.21660608","","","0","Level 0",""
"27668","27668","Royal Ct/Knowles St","-36.70599086","142.21758339","","","0","Level 0",""
"27669","27669","Webster St/Lawrence St","-36.70759167","142.21551540","","","0","Level 0",""
"2767","2767","Austin St/Warncoort-Birregurra Rd","-38.33619006","143.78343580","","","0","Level 0",""
"27670","27670","Trinity Dr/Culliver St","-36.70870916","142.21419321","","","0","Level 0",""
"27671","27671","Sunnyside Horsham Bowling Club/Olga Ave","-36.70992723","142.21246206","","","0","Level 0",""
"27672","27672","Wimmera Base Hospital/Baillie St","-36.71162306","142.20917989","","","0","Level 0",""
