StopName,StopType,Latitude,Longitude
Mernda Adventure Park/Mernda Village Dr,Metro Bus,-37.59255348,145.10088992
Mernda Ret Village/Pearson Rd,Metro Bus,-37.59187308,145.088613095
Mernda St/Glengala Rd,Metro Bus,-37.78885839,144.8229783
Mernda Station/Bridge Inn Rd,Metro Bus,-37.602278815,145.10124015
Mernda Village Medical/Mernda Village Dr,Metro Bus,-37.59421795,145.09066542
Mernda Village SC/Galloway Dr,Metro Bus,-37.59374144,145.09017925
Mernda Village SC/Mernda Village Dr,Metro Bus,-37.59335478,145.09078942
Merredin Cct/Eliot Ave,Metro Bus,-37.58028755,145.12397427
Merrett Dr/Kororoit Creek Rd,Metro Bus,-37.856903,144.87915933
Merri Business Park/Normanby Ave,Metro Bus,-37.75741729,144.98113535
Merri Creek/125 Arthurton Rd,Metro Bus,-37.76754322,144.9848844
Merri Creek/Newlands Rd,Metro Bus,-37.73426368,144.97209092999998
Merribrook Bvd/Pattersons Rd,Metro Bus,-38.121584295000005,145.351287835
Merricks Beach Rd/Frankston-Flinders Rd,Metro Bus,-38.38455109,145.10363037000002
Merrifield Bvd/Donnybrook Rd,Metro Bus,-37.537372829999995,144.91870623
Merrifield Park/Errol Bvd,Metro Bus,-37.53042397,144.899594115
Merrill Dr/McDonalds Rd,Metro Bus,-37.646529335,145.04610435
Merrindale Dr/Dorset Rd,Metro Bus,-37.81262724,145.28829857
Merritt Ave/Everlasting Bvd,Metro Bus,-38.11622733,145.24497251999998
Merrowland Ave/Glasscocks Rd,Metro Bus,-38.0716482,145.31183775
Merton Cl/Centre Dandenong Rd,Metro Bus,-37.96740786,145.07157863
Merton St/Alma Ave,Metro Bus,-37.86873987,144.77854631999998
Merton St/Orrong Rd,Metro Bus,-37.87545175,145.00773199
Mervin St/Mawby Rd,Metro Bus,-37.92942112,145.05501636
Messina Cres/Verona Dr,Metro Bus,-37.69860273,144.79754
Metcalf Cres/Eildon Pde,Metro Bus,-37.91948092,145.25254911
Metery Rd/Mt Pleasant Rd,Metro Bus,-37.72658017,145.15005038
Metrolink Cct/Cooper St,Metro Bus,-37.64568786,144.96569618
Metropolitan Ave/Whitehorse Rd,Metro Bus,-37.8181818,145.16985053
Metropolitan Golf Club/Golf Rd,Metro Bus,-37.91094839,145.089473015
Metropolitan Remand Centre/Middle Rd ,Metro Bus,-37.79517402,144.74672896
Metropolitan Ring Rd/Plenty Rd,Metro Bus,-37.6848823,145.068379025
Metung St/Belmore Rd,Metro Bus,-37.80201225,145.07201556
Meyrick Cres/Winston Rd,Metro Bus,-37.73670557,145.09074408499998
Miami Dr/Bass Meadows Bvd,Metro Bus,-38.41929323,144.83291784
Miami Dr/Saltwater Prom,Metro Bus,-37.91274367,144.77741645
Michael Ct/Hampshire Rd,Metro Bus,-37.84338592,145.17898959
Michael St/Balcombe Rd,Metro Bus,-37.97884024,145.04517361
Michael St/Dalton Rd,Metro Bus,-37.66828054,145.03204834
Michael St/Princes Hwy,Metro Bus,-38.06186202,145.45605806
Michelle Ct/Birchwood Bvd,Metro Bus,-37.86358343,144.71560489
Michelle Dr/Hodgins Rd,Metro Bus,-38.29991387,145.176688905
Mickle St/Hammond Rd,Metro Bus,-38.029542315,145.20257593999997
Mickleham Rd/Broadmeadows Rd,Metro Bus,-37.68157787,144.884032645
Mickleham Rd/Dellamore Bvd,Metro Bus,-37.6228027,144.88454478
Mickleham Rd/Rylandes Dr,Metro Bus,-37.68447853,144.88371775500002
Midas Ct/Malmsbury Dr,Metro Bus,-37.658287314999995,144.91492026499998
Middle Brighton Station/Church St,Metro Bus,-37.91574217,144.99653285
Middle Brighton Station/Male St,Metro Bus,-37.91556288,144.99711784
Middle Footscray Station/Buckley St,Metro Bus,-37.803009935,144.891253275
Middle Gorge Station/Williamsons Rd,Metro Bus,-37.64252965,145.09272717
Middle Park Dr/Point Cook Rd,Metro Bus,-37.89950687,144.75373976
Middle Park PS/Richardson St,Metro Bus,-37.847364535,144.95765439000002
Middle Rd/Baxter-Tooradin Rd,Metro Bus,-38.201753679999996,145.224985685
Middle Rd/Robinsons Rd,Metro Bus,-38.186137814999995,145.229241035
Middle Rd/Warrigal Rd,Metro Bus,-37.88757065,145.08912796
Middle St/Ascot Vale Rd,Metro Bus,-37.776602135000005,144.92326041500002
Middle St/West St,Metro Bus,-37.70983823,144.93788715
Middleborough Rd/Albion Rd,Metro Bus,-37.825831745,145.13644601
Middleborough Rd/Burwood Hwy,Metro Bus,-37.851982335,145.132332615
Middleborough Rd/Canterbury Rd,Metro Bus,-37.83051706,145.13724279500002
Middleborough Rd/Eastern Fwy On-ramp,Metro Bus,-37.79878176,145.14183366
Middleborough Rd/Eley Rd,Metro Bus,-37.84578812,145.13271051
Middleborough Rd/Fulton Rd,Metro Bus,-37.841584355,145.1350041
Middleborough Rd/Katrina St,Metro Bus,-37.80327594,145.14222646000002
Middlebrook Dr/Tortice Dr,Metro Bus,-37.78740565,145.23781342
Middlesex Rd/Prospect Hill Rd,Metro Bus,-37.832022535,145.08863611499999
Middleton Dr/Warburton Hwy,Metro Bus,-37.780884835,145.538814075
Middleton St/Bay Rd,Metro Bus,-37.95563656,145.03713912
Midhurst Rd/Plymouth Rd,Metro Bus,-37.78326237,145.27080784
Midway Cres/Childs Rd,Metro Bus,-37.660648395,145.02860534500002
Midway St/Southern Rd,Metro Bus,-37.74141851,145.03995197
Mihil St/Victoria St,Metro Bus,-37.74930552,145.01635228
Mikkell Ct/Atkins Rd,Metro Bus,-38.068853829999995,145.48817182
Milan Ct/Rees Rd,Metro Bus,-37.56236223,144.709454
Milburn Gr/Orrong Rd,Metro Bus,-37.87350957,145.00798895
Miles Cl/Centenary Dr,Metro Bus,-37.65721499,145.07525723
Miles St/Ballarat Rd,Metro Bus,-37.769657519999996,144.771332245
Miles St/Springvale Rd,Metro Bus,-37.92457814,145.15722702
Milford Gr/Lower Plenty Rd,Metro Bus,-37.738012055,145.07356369000001
Milfull Cl/Dandelion Dr,Metro Bus,-37.91937017,145.26913813
Milgate St/North Rd,Metro Bus,-37.91248923,145.10926514
Military Rd/Canning St,Metro Bus,-37.77049238,144.86430683
Milk Bar/Irving Rd,Metro Bus,-38.06737055,145.48461156
Milk Bar/Mitchells Lane,Metro Bus,-37.58409464,144.70300144499998
Mill Ave/Wembley Ave,Metro Bus,-37.823379360000004,144.87338823
Mill Park Baptist Church/Morang Dr,Metro Bus,-37.66075968,145.05456784
Mill Park Lakes Reserve/The Lakes Bvd,Metro Bus,-37.628865945,145.071864205
Mill Park Leisure Centre/Morang Dr,Metro Bus,-37.658055485,145.05644648
Mill Park SC Senior Campus/Findon Rd,Metro Bus,-37.64456223,145.06151873
Mill Park Sec Col Senior Campus/Civic Dr,Metro Bus,-37.64507644,145.064293475
Mill Park Stables Shopping Centre/Childs Rd ,Metro Bus,-37.66726222,145.059783215
Mill Park Stables Shopping Centre/Redleap Ave ,Metro Bus,-37.667579169999996,145.063164785
Millar Rd/Melrose Dr,Metro Bus,-37.69480522,144.87590503
Millard St/Moorooduc Hwy,Metro Bus,-38.15434483,145.1341
Millard St/Morang Ave,Metro Bus,-37.758567,145.095369635
Milleara Rd/Buckley St,Metro Bus,-37.7509634,144.86278018
Milleara SC/Amis Cres,Metro Bus,-37.74977697,144.86022098
Milleara SC/Buckley St,Metro Bus,-37.75059247,144.86071389
Milleara SC/Milleara Rd,Metro Bus,-37.749181379999996,144.862161845
Millennium Park Dr/Plenty Rd,Metro Bus,-37.51762996,145.11411684
Miller Park/Mountain Hwy,Metro Bus,-37.84842456,145.30518959
Miller Pl/George St,Metro Bus,-37.77917468,145.13746506
Miller Rd/Canterbury Rd,Metro Bus,-37.82849748,145.26183303
Miller St/High St,Metro Bus,-37.75128411,145.00171482
Miller St/Horne St,Metro Bus,-37.582238495,144.723939205
Miller St/Koornang Rd,Metro Bus,-37.897859,145.05538123
Miller St/Major Rd,Metro Bus,-37.70770876,144.97148787
Miller St/O'Herns Rd,Metro Bus,-37.63699523,145.02047634
Millers Rd/Blyth St,Metro Bus,-37.86916988,144.83767918
Millers Rd/Geelong Rd,Metro Bus,-37.81726885,144.84830521
Millers Rd/Kororoit Creek Rd,Metro Bus,-37.85053318,144.846724725
Millers Rd/Marigold Ave,Metro Bus,-37.82730356,144.85103583
Millers Rd/Mason St,Metro Bus,-37.83849848,144.84772247
Millers Rd/McArthurs Rd,Metro Bus,-37.83558162,144.84590971
Millers Rd/West Gate Fwy,Metro Bus,-37.82426771,144.84961292
Millewa Cres/Riggall St,Metro Bus,-37.675493685,144.925544395
Millgrove CFA/Warburton Hwy,Metro Bus,-37.754154465,145.65427676000002
Millgrove General Store/Warburton Hwy,Metro Bus,-37.75520101,145.65279347
Millicent Ave/Balwyn Rd,Metro Bus,-37.78434688,145.0868162
Millicent Ave/Orrong Rd,Metro Bus,-37.847019215,145.012770585
Millicent Ave/Thompsons Rd,Metro Bus,-37.77203483,145.09728338
Millicent Dr/Grand Bvd,Metro Bus,-37.57121768,144.9062326
Millicent St/Burwood Hwy ,Metro Bus,-37.85060731,145.10158435
Millicent St/Lower Plenty Rd,Metro Bus,-37.740452515,145.06932423
Milligan Pde/Overton Lea Bvd,Metro Bus,-37.69616653,144.76577774
Millport Ct/Shetland St,Metro Bus,-37.96245748,145.26951567
Mills Rd/Boundary Rd,Metro Bus,-37.994302725,145.106477265
Mills St/Mason St,Metro Bus,-37.839409865,144.855689945
Mills St/Warrigal Rd,Metro Bus,-37.9573674,145.07589316
Millswyn Ave/Oaktree Dr,Metro Bus,-38.023195345000005,145.26111005
Millwarra PS/Woods Point Rd,Metro Bus,-37.742217045000004,145.73607321
Milne Ave/Fortescue Ave,Metro Bus,-38.118618415,145.128992695
Milne Rd/Belmore Rd,Metro Bus,-37.80113375,145.11010935
Milne Rd/Berringa Rd,Metro Bus,-37.78313204,145.22747954
Milne St/Foote St,Metro Bus,-37.75873725,145.12678544
Milojevic Ct/South Gippsland Hwy,Metro Bus,-38.09565472,145.28254874
Milparinka St/Bruce Rd,Metro Bus,-38.304464135,145.001635395
Milpera Cres/Burwood Hwy,Metro Bus,-37.86453855,145.22212058
Milroy St/North Rd,Metro Bus,-37.90072106,145.01202067
Milton Ave/Oakes Ave,Metro Bus,-37.935403140000005,145.13049619
Milton Cres/Albany Dr,Metro Bus,-37.93279872,145.17206923
Milton Ct/Southern Rd,Metro Bus,-37.74241701,145.050434445
Milton St/Broadway,Metro Bus,-37.87626891,144.98374967
Milton St/Joyce St,Metro Bus,-37.827285305000004,145.168779185
Milton St/Neerim Rd,Metro Bus,-37.88753852,145.04872791
Mimosa Ave/York Rd,Metro Bus,-37.79273745,145.3754893
Mimosa Rd/Betula Ave,Metro Bus,-37.6746956,145.05859183
Mimosa Rd/Neerim Rd,Metro Bus,-37.888097505000005,145.052823765
Mimosa St/High Street Rd,Metro Bus,-37.876090345,145.18219220499998
Mincha Ave/Pleasant Rd,Metro Bus,-37.75964006,145.09596643
Mindoro Cres/Childs Rd,Metro Bus,-37.660965094999995,145.03191845999999
Mines Rd/Maroondah Hwy,Metro Bus,-37.804678030000005,145.24539932
Mingara Ret Village/Wicklow Ave,Metro Bus,-37.79873413,145.274961775
Minifie Park/Belmore Rd,Metro Bus,-37.80410933,145.09566543
Minna St/Whitehorse Rd,Metro Bus,-37.81959842,145.1394827
Minnie St/Glenlyon Rd,Metro Bus,-37.77223887,144.96812469
Minona St/Jukes Rd,Metro Bus,-37.702267875000004,144.97083657500002
Mirabella Cres/Middleborough Rd,Metro Bus,-37.84102792,145.13429651
Miranda Rd/Borrie St,Metro Bus,-37.70686731,145.02004792
Miranda Rd/Cheddar Rd,Metro Bus,-37.70625095,145.01554979
Miranda Rd/Mais St,Metro Bus,-37.70758305,145.027799
Mirbelia Cres/Telopea Cres,Metro Bus,-37.66786178,145.07768049
Miriam Cl/Cathies Lane,Metro Bus,-37.86583992,145.21462065
Mirls St/Mason St,Metro Bus,-37.84218115,144.87933116
Mirriam Ave/Johnson St,Metro Bus,-38.364906635,144.880361145
Mission St/Melbourne Rd,Metro Bus,-38.354768875,144.752177265
Misten Ave/Blackshaws Rd,Metro Bus,-37.83030016,144.839479225
Mistral Way/Golf Links Dr,Metro Bus,-37.4753014,144.94621704
Mitcham Bowls Club/Mitcham Rd,Metro Bus,-37.80988793,145.19301221
Mitcham Rd/Brunswick Rd,Metro Bus,-37.8182024,145.19453627
Mitcham Rd/Canterbury Rd,Metro Bus,-37.83606474,145.19456676
Mitcham Rd/Whitehorse Rd,Metro Bus,-37.81635537,145.19368380999998
Mitcham Station/Calcutta St,Metro Bus,-37.818321923333336,145.19234078
Mitcham Station/Colombo St,Metro Bus,-37.81806365,145.1918074625
Mitchell Ave/McIntosh Rd,Metro Bus,-37.83787172,144.86179091999998
Mitchell Ct/Earlsfield Dr,Metro Bus,-38.05945009,145.36566551
Mitchell Pde/Reynard St,Metro Bus,-37.74548374,144.9355249
Mitchell Rd/Elgar Rd,Metro Bus,-37.80581263,145.11696415
Mitchell Rd/Hereford Rd,Metro Bus,-37.76906939,145.37210185
Mitchell St/Hampstead Rd,Metro Bus,-37.78120277,144.87152642
Mitchell St/Koonung Rd,Metro Bus,-37.80646193,145.15284074
Mitchell St/Rosamond Rd,Metro Bus,-37.783056845,144.88415056000002
Mitchell St/Station St,Metro Bus,-37.774392485,145.018900645
Mitchell St/Victoria Rd,Metro Bus,-37.773533965,145.01127142500002
Mitchell St/Warrigal Rd,Metro Bus,-37.98385539,145.07110255
Mitre Cres/Ballarto Rd,Metro Bus,-38.112950395,145.159522795
Mitre Cres/Scoresby Rd,Metro Bus,-37.84904605,145.26923815
Mitta Cl/Dandelion Dr,Metro Bus,-37.91516922,145.26079599
Moama St/South Rd,Metro Bus,-37.791022725000005,144.848561565
Mock St/Springvale Rd ,Metro Bus,-37.84525831,145.17071557
Mockridge Ave/Rockbank Middle Rd,Metro Bus,-37.74661474,144.74550747
Mockridge St/Stud Rd,Metro Bus,-37.885880135,145.232966975
Moffat St/Canning St,Metro Bus,-37.77000648,144.85938247
Moffat St/Main Rd West,Metro Bus,-37.7423246,144.7834665
Moira St/Ardoyne St,Metro Bus,-37.79656462,144.82548898
Moira St/Malvern Rd,Metro Bus,-37.86829255,145.059824985
Mokhtar Dr/Bellbridge Dr,Metro Bus,-37.87319376,144.709334095
Molden St/East Boundary Rd,Metro Bus,-37.908322905,145.06146388
Molesworth St/Gaffney St,Metro Bus,-37.73341798,144.95990453
Molesworth St/Princess St,Metro Bus,-37.801557635,145.02984497
Molesworth St/Prospect Hill Rd,Metro Bus,-37.831307325,145.08261550999998
Molleton St/Main St,Metro Bus,-37.82880332,145.148863785
Molong Ave/Wickham Rd,Metro Bus,-37.94352866,145.02874467
Monaco Ave/Cannes Ave,Metro Bus,-38.063624895000004,145.12332756
Monaco St/Beach Rd,Metro Bus,-37.997452565,145.072938525
Monamie Ave/Wickham Rd,Metro Bus,-37.94470296,145.0386136
Monaro Way/Oakbank Bvd,Metro Bus,-37.50360695,145.11526162
Monash Aquatic & Recreation Centre/Waverley Rd,Metro Bus,-37.88796818,145.155843145
Monash Biomedical Imaging/Blackburn Rd,Metro Bus,-37.91189475,145.140953395
Monash Civic Centre/Springvale Rd,Metro Bus,-37.88223878,145.16520735
Monash Dr/Abbotts Rd,Metro Bus,-38.03524586,145.24033292
Monash Dr/Springvale Rd,Metro Bus,-37.91184308,145.16002454
Monash Fwy/Police Rd,Metro Bus,-37.937914045,145.19666311499998
Monash Health Casey Hospital/Kangan Dr ,Metro Bus,-38.04493036,145.345590125
Monash Medical Centre/Clayton Rd,Metro Bus,-37.92086696,145.120591685
Monash Residents Campus/Blackburn Rd,Metro Bus,-37.90998742,145.14115496
Monash Specialist Centre/Clayton Rd,Metro Bus,-37.9185448,145.12105464
Monash St/Chauvel St,Metro Bus,-37.78161954,144.90684915
Monash St/Dalton Rd,Metro Bus,-37.6640361,145.03260257
Monash St/Gordon St,Metro Bus,-37.78430886,144.89089931
Monash University,Metro Bus,-37.914100857692304,145.1317806946154
Monash University/Research Way,Metro Bus,-37.90771818,145.13386437499997
Monash University/Wellington Rd,Metro Bus,-37.91547808,145.13561346
Monbulk Aquatic Centre/Baynes Park Rd,Metro Bus,-37.87715761,145.39967908
Monbulk Rd/Sherbrooke Rd,Metro Bus,-37.88461391,145.36873085000002
Monbulk Secondary College/Cavey Rd,Metro Bus,-37.88323302,145.42751402
Monbulk Treatment Plant/Monbulk Rd,Metro Bus,-37.86189931,145.41395138
Monbulk-Seville Rd/Monbulk Rd,Metro Bus,-37.849718405000004,145.423282185
Moncoe St/Boronia Rd,Metro Bus,-37.86294911,145.29624036
Monet Dr/Bolivar Esp,Metro Bus,-37.8416104,144.73970278
Monica Ct/Mountain Gate Dr,Metro Bus,-37.8892989,145.27478916
Monkami Training Centre/Dorset Rd,Metro Bus,-37.7861643,145.29242957
Monomeath Cl/Andersons Creek Rd,Metro Bus,-37.76155686,145.17377851
Monomeeth Dr/Whitehorse Rd,Metro Bus,-37.81647393,145.2046776
Monomeith Cres/Stephensons Rd,Metro Bus,-37.86277186,145.13133845
Monomeith St/Bellara Dr,Metro Bus,-37.77304076,145.307610545
Mons St/Albion Rd,Metro Bus,-37.86328822,145.06567961
Mont Albert Rd/Balwyn Rd,Metro Bus,-37.817771455,145.08040408
Mont Albert Rd/Rochester Rd,Metro Bus,-37.81902746,145.082268735
Mont Albert Rd/Union Rd,Metro Bus,-37.82059857,145.09829205
Montague St/City Rd,Metro Bus,-37.832660950000005,144.95215156
Montague St/Normanby Rd,Metro Bus,-37.829376115,144.947748805
Montalbo Rd/Loughnan Rd,Metro Bus,-37.8089848,145.21831951
Montanus Ct/Wonga Rd,Metro Bus,-37.78832196,145.2478871
Montbeliard Rd/Craigieburn Rd,Metro Bus,-37.60530688,144.99900123
Montbrae Cct/Ernst Wanke Rd,Metro Bus,-38.00152924,145.32209115
Montebello Bvd/Greaves Rd,Metro Bus,-38.05784664,145.32096531
Monteith Cres/Scotsburn Way,Metro Bus,-37.97162775,145.26619247
Monterey Bay Dr/Sanctuary Lakes East Bvd,Metro Bus,-37.89768837,144.77565193
Monterey Bvd/Frankston-Dandenong Rd,Metro Bus,-38.1188158,145.14855611
Monterey Bvd/Moreton St,Metro Bus,-38.120675725,145.152786815
Monterey Community Park/Forest Dr,Metro Bus,-38.12319936,145.15338485
Monterey Community Park/Monterey Bvd,Metro Bus,-38.11950446,145.15051212
Monterey Rd/Frankston-Dandenong Rd,Metro Bus,-38.02305174,145.21367095
Monterey Rd/Kitchen Rd,Metro Bus,-38.02566196,145.223866505
Montgomery Pl/Manningham Rd,Metro Bus,-37.76843023,145.09729631
Montgomery St/Mt Alexander Rd,Metro Bus,-37.7705958,144.92607367
Montifore St/O'Hea St,Metro Bus,-37.73635577,144.95210757
Montmarte Dr/Leakes Rd,Metro Bus,-37.83573304,144.70467605
Montmorency Park/Para Rd,Metro Bus,-37.717553710000004,145.114175275
Montmorency Secondary College/Para Rd ,Metro Bus,-37.713437819999996,145.11490356500002
Montmorency Shopping Village/Rattray Rd,Metro Bus,-37.717622105000004,145.1207139
Montpellier Cres/Lynnwood Pde,Metro Bus,-37.76942557,145.12622058
Montpellier Cres/Williamsons Rd,Metro Bus,-37.76779581,145.13084818
Montpellier Dr/Edwards Rd,Metro Bus,-37.9055741,144.67822008500002
Montreal Dr/Blackburn Rd,Metro Bus,-37.75445085,145.16826657
Montreal St/Patterson Rd,Metro Bus,-37.927076055,145.04727923500002
Montrose Ave/Edithvale Rd,Metro Bus,-38.03673346,145.11427799
Montrose Ave/Rae Ave,Metro Bus,-38.03385925,145.11374785
Montrose Brickworks Flora Reserve/Cambridge Rd,Metro Bus,-37.80155059,145.34051757
Montrose Brickworks Flora Reserve/Montrose Rd,Metro Bus,-37.80260442,145.33983521
Montrose CFA/Mt Dandenong Rd,Metro Bus,-37.810907125,145.3400071
Montrose Rd/Leith Rd,Metro Bus,-37.80926971,145.34404792
Montrose Rd/Mt Dandenong Rd,Metro Bus,-37.81031195,145.34190042
Montrose St/Union Rd,Metro Bus,-37.8221979,145.09799538
Montrose Town Centre/Mt Dandenong Tourist Rd,Metro Bus,-37.81135074,145.34527371
Montrose Way/Evans Rd ,Metro Bus,-38.09804848,145.25480423
Montsalvat St/Serle St,Metro Bus,-37.61678993,145.13038747
Montville St/Eliot Ave,Metro Bus,-37.57975389,145.12839269
Monument Bvd/Thompsons Rd,Metro Bus,-38.090994475,145.34718047
Monument Dr/Leakes Rd,Metro Bus,-37.83260332,144.67788542
Monze Dr/Centre Rd,Metro Bus,-38.150753455,145.209909375
Moomba Park PS/111 Anderson Rd ,Metro Bus,-37.69563908,144.96662255
Moomba St/Nepean Hwy,Metro Bus,-38.23223617,145.04152609
Moonah Rd/Stud Rd,Metro Bus,-37.8568027,145.24168625
Moonah St/McMahons Rd,Metro Bus,-38.141818990000004,145.13751709500002
Moondarra Dr/Marsh Gr,Metro Bus,-38.06139344,145.33335388
Moonee Ponds Creek/386 Footscray Rd,Metro Bus,-37.80984285,144.93741377
Moonee Ponds Creek/Footscray Rd,Metro Bus,-37.81012452,144.93703109
Moonee Ponds Interchange/Mt Alexander Rd,Metro Bus,-37.766292422999996,144.924524013
Moonee Ponds PS/Wilson St,Metro Bus,-37.76341368,144.93326691
Moonee Ponds Station/Norwood Cres,Metro Bus,-37.76601171,144.91908403
Moonlight Tce/Hume Dr,Metro Bus,-37.710650395,144.77542121
Moonya Rd/Koornang Rd,Metro Bus,-37.896076385,145.055757935
Moorabbin Airport/Centre Dandenong Rd,Metro Bus,-37.97060140333333,145.09835318666669
Moorabbin Bowls Club/South Rd,Metro Bus,-37.934121035,145.0436225
Moorabbin Hospital/Centre Rd ,Metro Bus,-37.921624735,145.06286087
Moorabbin Station/Nepean Hwy,Metro Bus,-37.93461459,145.03619656
Moorabbin Station/Station St,Metro Bus,-37.935256620000004,145.036867855
Moorabin Airport/Centre Dandenong Rd,Metro Bus,-37.96996694,145.09256006
Moore Ave/Dorset Rd,Metro Bus,-37.79173717,145.29141547
Moore Cres/Spring St,Metro Bus,-37.72137589,145.00291594
Moore Rd/Boronia Rd,Metro Bus,-37.84168225,145.20419153
Moore Rd/Louis St,Metro Bus,-37.71617362,144.88827274
Moore St/Bay Rd,Metro Bus,-38.269714629999996,145.01875641499998
Moores Rd/Clyde-Five Ways Rd,Metro Bus,-38.14702405,145.32135337
Moorfield Ave/Boneo Rd ,Metro Bus,-38.36508661,144.88933453
Moorhead Ave/Bentons Rd,Metro Bus,-38.247849775,145.052173965
Moorhead Dr/Morang Dr,Metro Bus,-37.65576398,145.05985585
Moorhead Dr/Redleap Ave,Metro Bus,-37.663425669999995,145.06487687499998
Moorhouse St/Prospect Hill Rd,Metro Bus,-37.82928282,145.06710202
Moorleigh Community Village/Bignell Rd,Metro Bus,-37.93272564,145.0696181
Moorna Dr/Fullarton Rd,Metro Bus,-37.72871516,144.86884351
Moorooduc Hwy/Hastings Rd,Metro Bus,-38.15271513,145.13248678
Mooroolbark Bowls Club/Hull Rd,Metro Bus,-37.790355985,145.308112735
Mooroolbark CFA/Hull Rd,Metro Bus,-37.785281415,145.320344885
Mooroolbark Community Centre/Brice Ave,Metro Bus,-37.785967715,145.31696805500002
Mooroolbark Rd/Hull Rd,Metro Bus,-37.77504661,145.33134584
Mooroolbark Rd/Maroondah Hwy,Metro Bus,-37.76122724,145.33332516
Mooroolbark Station/Brice Ave,Metro Bus,-37.784824815,145.31330343500002
Morack Rd/Boronia Rd,Metro Bus,-37.83969127,145.20069432
Morack Rd/Burwood Hwy,Metro Bus,-37.858514255,145.19666189
Moran St/Rutherford Rd,Metro Bus,-37.73961533,145.090674995
Morang Dr/Centenary Dr,Metro Bus,-37.655298955,145.06199333
Morang Dr/Childs Rd,Metro Bus,-37.662333995,145.05194204
Moray St/City Rd ,Metro Bus,-37.82623016,144.95988462
